v8-version,8,4,371,23,-node.84,0
code-creation,Builtin,3,8111,0x7ff6e82d3620,12,FunctionPrototypeBind
code-creation,Builtin,3,8126,0x7ff6e82d3640,896,FastFunctionPrototypeBind
code-creation,Builtin,3,8141,0x7ff6e82d39e0,47,FunctionPrototypeCall
code-creation,Builtin,3,8156,0x7ff6e82d3a20,351,FunctionPrototypeHasInstance
code-creation,Builtin,3,8171,0x7ff6e82d3b80,12,FunctionPrototypeToString
code-creation,Builtin,3,8186,0x7ff6e82d3ba0,205,CreateIterResultObject
code-creation,Builtin,3,8201,0x7ff6e82d3c80,830,CreateGeneratorObject
code-creation,Builtin,3,8216,0x7ff6e82d3fc0,12,GeneratorFunctionConstructor
code-creation,Builtin,3,8231,0x7ff6e82d3fe0,516,GeneratorPrototypeNext
code-creation,Builtin,3,8245,0x7ff6e82d4200,524,GeneratorPrototypeReturn
code-creation,Builtin,3,8260,0x7ff6e82d4420,528,GeneratorPrototypeThrow
code-creation,Builtin,3,8275,0x7ff6e82d4640,12,AsyncFunctionConstructor
code-creation,Builtin,3,8294,0x7ff6e82d4660,61,GetIteratorWithFeedbackLazyDeoptContinuation
code-creation,Builtin,3,8310,0x7ff6e82d46a0,12,GlobalDecodeURI
code-creation,Builtin,3,8324,0x7ff6e82d46c0,12,GlobalDecodeURIComponent
code-creation,Builtin,3,8339,0x7ff6e82d46e0,12,GlobalEncodeURI
code-creation,Builtin,3,8353,0x7ff6e82d4700,12,GlobalEncodeURIComponent
code-creation,Builtin,3,8368,0x7ff6e82d4720,12,GlobalEscape
code-creation,Builtin,3,8383,0x7ff6e82d4740,12,GlobalUnescape
code-creation,Builtin,3,8397,0x7ff6e82d4760,12,GlobalEval
code-creation,Builtin,3,8411,0x7ff6e82d4780,145,GlobalIsFinite
code-creation,Builtin,3,8425,0x7ff6e82d4820,137,GlobalIsNaN
code-creation,Builtin,3,8439,0x7ff6e82d48c0,12,JsonParse
code-creation,Builtin,3,8453,0x7ff6e82d48e0,12,JsonStringify
code-creation,Builtin,3,8472,0x7ff6e82d4900,3737,LoadIC
code-creation,Builtin,3,8488,0x7ff6e82d57a0,3213,LoadIC_Megamorphic
code-creation,Builtin,3,8503,0x7ff6e82d6440,3265,LoadIC_Noninlined
code-creation,Builtin,3,8520,0x7ff6e82d7120,52,LoadICTrampoline
code-creation,Builtin,3,8534,0x7ff6e82d7160,52,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,8550,0x7ff6e82d71a0,6988,KeyedLoadIC
code-creation,Builtin,3,8564,0x7ff6e82d8d00,12208,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,8579,0x7ff6e82dbcc0,52,KeyedLoadICTrampoline
code-creation,Builtin,3,8602,0x7ff6e82dbd00,52,KeyedLoadICTrampoline_Megamorphic
code-creation,Builtin,3,8616,0x7ff6e82dbd40,5564,StoreGlobalIC
code-creation,Builtin,3,8629,0x7ff6e82dd300,52,StoreGlobalICTrampoline
code-creation,Builtin,3,8643,0x7ff6e82dd340,5832,StoreIC
code-creation,Builtin,3,8656,0x7ff6e82dea20,52,StoreICTrampoline
code-creation,Builtin,3,8669,0x7ff6e82dea60,6236,KeyedStoreIC
code-creation,Builtin,3,8683,0x7ff6e82e02c0,52,KeyedStoreICTrampoline
code-creation,Builtin,3,8696,0x7ff6e82e0300,408,StoreInArrayLiteralIC
code-creation,Builtin,3,8713,0x7ff6e82e04a0,2305,LoadGlobalIC
code-creation,Builtin,3,8728,0x7ff6e82e0dc0,2289,LoadGlobalICInsideTypeof
code-creation,Builtin,3,8742,0x7ff6e82e16c0,52,LoadGlobalICTrampoline
code-creation,Builtin,3,8755,0x7ff6e82e1700,52,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,8778,0x7ff6e82e1740,2318,CloneObjectIC
code-creation,Builtin,3,8792,0x7ff6e82e2060,2066,CloneObjectIC_Slow
code-creation,Builtin,3,8807,0x7ff6e82e2880,2384,KeyedHasIC
code-creation,Builtin,3,8825,0x7ff6e82e31e0,2370,KeyedHasIC_Megamorphic
code-creation,Builtin,3,8840,0x7ff6e82e3b40,1650,IterableToList
code-creation,Builtin,3,8854,0x7ff6e82e41c0,1456,IterableToFixedArray
code-creation,Builtin,3,8872,0x7ff6e82e4780,665,IterableToListWithSymbolLookup
code-creation,Builtin,3,8887,0x7ff6e82e4a20,85,IterableToFixedArrayWithSymbolLookupSlow
code-creation,Builtin,3,8903,0x7ff6e82e4a80,100,IterableToListMayPreserveHoles
code-creation,Builtin,3,8919,0x7ff6e82e4b00,1200,IterableToFixedArrayForWasm
code-creation,Builtin,3,8934,0x7ff6e82e4fc0,1920,StringListFromIterable
code-creation,Builtin,3,8948,0x7ff6e82e5760,1253,FindOrderedHashMapEntry
code-creation,Builtin,3,8963,0x7ff6e82e5c60,4940,MapConstructor
code-creation,Builtin,3,8978,0x7ff6e82e6fc0,2114,MapPrototypeSet
code-creation,Builtin,3,8992,0x7ff6e82e7820,1598,MapPrototypeDelete
code-creation,Builtin,3,9007,0x7ff6e82e7e60,231,MapPrototypeGet
code-creation,Builtin,3,9021,0x7ff6e82e7f60,191,MapPrototypeHas
code-creation,Builtin,3,9035,0x7ff6e82e8020,12,MapPrototypeClear
code-creation,Builtin,3,9050,0x7ff6e82e8040,295,MapPrototypeEntries
code-creation,Builtin,3,9065,0x7ff6e82e8180,162,MapPrototypeGetSize
code-creation,Builtin,3,9079,0x7ff6e82e8240,570,MapPrototypeForEach
code-creation,Builtin,3,9094,0x7ff6e82e8480,295,MapPrototypeKeys
code-creation,Builtin,3,9108,0x7ff6e82e85c0,295,MapPrototypeValues
code-creation,Builtin,3,9123,0x7ff6e82e8700,930,MapIteratorPrototypeNext
code-creation,Builtin,3,9138,0x7ff6e82e8ac0,1340,MapIteratorToList
code-creation,Builtin,3,9152,0x7ff6e82e9000,97,AllocateHeapNumber
code-creation,Builtin,3,9167,0x7ff6e82e9080,612,NumberConstructor
code-creation,Builtin,3,9181,0x7ff6e82e9300,113,NumberIsFinite
code-creation,Builtin,3,9195,0x7ff6e82e9380,357,NumberIsInteger
code-creation,Builtin,3,9210,0x7ff6e82e9500,105,NumberIsNaN
code-creation,Builtin,3,9224,0x7ff6e82e9580,389,NumberIsSafeInteger
code-creation,Builtin,3,9239,0x7ff6e82e9720,227,NumberParseFloat
code-creation,Builtin,3,9255,0x7ff6e82e9820,102,NumberParseInt
code-creation,Builtin,3,9269,0x7ff6e82e98a0,313,ParseInt
code-creation,Builtin,3,9283,0x7ff6e82e99e0,12,NumberPrototypeToExponential
code-creation,Builtin,3,9298,0x7ff6e82e9a00,12,NumberPrototypeToFixed
code-creation,Builtin,3,9313,0x7ff6e82e9a20,12,NumberPrototypeToLocaleString
code-creation,Builtin,3,9328,0x7ff6e82e9a40,12,NumberPrototypeToPrecision
code-creation,Builtin,3,9343,0x7ff6e82e9a60,178,NumberPrototypeValueOf
code-creation,Builtin,3,9358,0x7ff6e82e9b20,980,Add
code-creation,Builtin,3,9373,0x7ff6e82e9f00,460,Subtract
code-creation,Builtin,3,9389,0x7ff6e82ea0e0,642,Multiply
code-creation,Builtin,3,9403,0x7ff6e82ea380,561,Divide
code-creation,Builtin,3,9417,0x7ff6e82ea5c0,621,Modulus
code-creation,Builtin,3,9431,0x7ff6e82ea840,635,Exponentiate
code-creation,Builtin,3,9445,0x7ff6e82eaac0,436,BitwiseAnd
code-creation,Builtin,3,9459,0x7ff6e82eac80,436,BitwiseOr
code-creation,Builtin,3,9476,0x7ff6e82eae40,436,BitwiseXor
code-creation,Builtin,3,9490,0x7ff6e82eb000,448,ShiftLeft
code-creation,Builtin,3,9504,0x7ff6e82eb1e0,448,ShiftRight
code-creation,Builtin,3,9518,0x7ff6e82eb3c0,569,ShiftRightLogical
code-creation,Builtin,3,9533,0x7ff6e82eb600,1058,LessThan
code-creation,Builtin,3,9551,0x7ff6e82eba40,1058,LessThanOrEqual
code-creation,Builtin,3,9566,0x7ff6e82ebe80,1058,GreaterThan
code-creation,Builtin,3,9580,0x7ff6e82ec2c0,1058,GreaterThanOrEqual
code-creation,Builtin,3,9594,0x7ff6e82ec700,936,Equal
code-creation,Builtin,3,9608,0x7ff6e82ecac0,349,SameValue
code-creation,Builtin,3,9622,0x7ff6e82ecc20,212,SameValueNumbersOnly
code-creation,Builtin,3,9637,0x7ff6e82ecd00,357,StrictEqual
code-creation,Builtin,3,9651,0x7ff6e82ece80,150,BitwiseNot
code-creation,Builtin,3,9666,0x7ff6e82ecf20,150,Decrement
code-creation,Builtin,3,9680,0x7ff6e82ecfc0,150,Increment
code-creation,Builtin,3,9694,0x7ff6e82ed060,384,Negate
code-creation,Builtin,3,9708,0x7ff6e82ed200,416,ObjectConstructor
code-creation,Builtin,3,9722,0x7ff6e82ed3c0,318,ObjectAssign
code-creation,Builtin,3,9736,0x7ff6e82ed500,904,ObjectCreate
code-creation,Builtin,3,9751,0x7ff6e82ed8a0,12,ObjectDefineGetter
code-creation,Builtin,3,9765,0x7ff6e82ed8c0,12,ObjectDefineProperties
code-creation,Builtin,3,9780,0x7ff6e82ed8e0,12,ObjectDefineProperty
code-creation,Builtin,3,9794,0x7ff6e82ed900,12,ObjectDefineSetter
code-creation,Builtin,3,9809,0x7ff6e82ed920,1668,ObjectEntries
code-creation,Builtin,3,9823,0x7ff6e82edfc0,12,ObjectFreeze
code-creation,Builtin,3,9837,0x7ff6e82edfe0,6042,ObjectGetOwnPropertyDescriptor
code-creation,Builtin,3,9852,0x7ff6e82ef780,12,ObjectGetOwnPropertyDescriptors
code-creation,Builtin,3,9868,0x7ff6e82ef7a0,634,ObjectGetOwnPropertyNames
code-creation,Builtin,3,9882,0x7ff6e82efa20,12,ObjectGetOwnPropertySymbols
code-creation,Builtin,3,9897,0x7ff6e82efa40,389,ObjectIs
code-creation,Builtin,3,9911,0x7ff6e82efbe0,12,ObjectIsFrozen
code-creation,Builtin,3,9926,0x7ff6e82efc00,12,ObjectIsSealed
code-creation,Builtin,3,9940,0x7ff6e82efc20,552,ObjectKeys
code-creation,Builtin,3,9954,0x7ff6e82efe60,12,ObjectLookupGetter
code-creation,Builtin,3,9969,0x7ff6e82efe80,12,ObjectLookupSetter
code-creation,Builtin,3,9983,0x7ff6e82efea0,1824,ObjectPrototypeHasOwnProperty
code-creation,Builtin,3,9999,0x7ff6e82f05e0,243,ObjectPrototypeIsPrototypeOf
code-creation,Builtin,3,10014,0x7ff6e82f06e0,12,ObjectPrototypePropertyIsEnumerable
code-creation,Builtin,3,10030,0x7ff6e82f0700,12,ObjectPrototypeGetProto
code-creation,Builtin,3,10045,0x7ff6e82f0720,12,ObjectPrototypeSetProto
code-creation,Builtin,3,10060,0x7ff6e82f0740,12,ObjectSeal
code-creation,Builtin,3,10076,0x7ff6e82f0760,1156,ObjectToString
code-creation,Builtin,3,10091,0x7ff6e82f0c00,1406,ObjectValues
code-creation,Builtin,3,10105,0x7ff6e82f1180,293,OrdinaryHasInstance
code-creation,Builtin,3,10120,0x7ff6e82f12c0,418,InstanceOf
code-creation,Builtin,3,10134,0x7ff6e82f1480,268,ForInEnumerate
code-creation,Builtin,3,10158,0x7ff6e82f15a0,2328,ForInFilter
code-creation,Builtin,3,10171,0x7ff6e82f1ec0,51,ReflectApply
code-creation,Builtin,3,10185,0x7ff6e82f1f00,57,ReflectConstruct
code-creation,Builtin,3,10198,0x7ff6e82f1f40,12,ReflectDefineProperty
code-creation,Builtin,3,10213,0x7ff6e82f1f60,12,ReflectGetOwnPropertyDescriptor
code-creation,Builtin,3,10233,0x7ff6e82f1f80,12,ReflectOwnKeys
code-creation,Builtin,3,10246,0x7ff6e82f1fa0,12,ReflectSet
code-creation,Builtin,3,10259,0x7ff6e82f1fc0,12,RegExpCapture1Getter
code-creation,Builtin,3,10283,0x7ff6e82f1fe0,12,RegExpCapture2Getter
code-creation,Builtin,3,10298,0x7ff6e82f2000,12,RegExpCapture3Getter
code-creation,Builtin,3,10316,0x7ff6e82f2020,12,RegExpCapture4Getter
code-creation,Builtin,3,10402,0x7ff6e82f2040,12,RegExpCapture5Getter
code-creation,Builtin,3,10429,0x7ff6e82f2060,12,RegExpCapture6Getter
code-creation,Builtin,3,10449,0x7ff6e82f2080,12,RegExpCapture7Getter
code-creation,Builtin,3,10468,0x7ff6e82f20a0,12,RegExpCapture8Getter
code-creation,Builtin,3,10488,0x7ff6e82f20c0,12,RegExpCapture9Getter
code-creation,Builtin,3,10506,0x7ff6e82f20e0,2364,RegExpConstructor
code-creation,Builtin,3,10521,0x7ff6e82f2a20,12,RegExpInputGetter
code-creation,Builtin,3,10535,0x7ff6e82f2a40,12,RegExpInputSetter
code-creation,Builtin,3,10550,0x7ff6e82f2a60,12,RegExpLastMatchGetter
code-creation,Builtin,3,10565,0x7ff6e82f2a80,12,RegExpLastParenGetter
code-creation,Builtin,3,10580,0x7ff6e82f2aa0,12,RegExpLeftContextGetter
code-creation,Builtin,3,10595,0x7ff6e82f2ac0,934,RegExpPrototypeCompile
code-creation,Builtin,3,10610,0x7ff6e82f2e80,12,RegExpPrototypeToString
code-creation,Builtin,3,10625,0x7ff6e82f2ea0,12,RegExpRightContextGetter
code-creation,Builtin,3,10640,0x7ff6e82f2ec0,321,RegExpExecAtom
code-creation,Builtin,3,10654,0x7ff6e82f3020,1046,RegExpExecInternal
code-creation,Builtin,3,10669,0x7ff6e82f3440,7,RegExpInterpreterTrampoline
code-creation,Builtin,3,10684,0x7ff6e82f3460,3336,SetConstructor
code-creation,Builtin,3,10698,0x7ff6e82f4180,1336,SetPrototypeHas
code-creation,Builtin,3,10713,0x7ff6e82f46c0,1810,SetPrototypeAdd
code-creation,Builtin,3,10728,0x7ff6e82f4de0,1554,SetPrototypeDelete
code-creation,Builtin,3,10742,0x7ff6e82f5400,12,SetPrototypeClear
code-creation,Builtin,3,10757,0x7ff6e82f5420,295,SetPrototypeEntries
code-creation,Builtin,3,10772,0x7ff6e82f5560,162,SetPrototypeGetSize
code-creation,Builtin,3,10786,0x7ff6e82f5620,522,SetPrototypeForEach
code-creation,Builtin,3,10801,0x7ff6e82f5840,295,SetPrototypeValues
code-creation,Builtin,3,10816,0x7ff6e82f5980,865,SetIteratorPrototypeNext
code-creation,Builtin,3,10831,0x7ff6e82f5d00,1256,SetOrSetIteratorToList
code-creation,Builtin,3,10845,0x7ff6e82f6200,12,SharedArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,10861,0x7ff6e82f6220,12,SharedArrayBufferPrototypeSlice
code-creation,Builtin,3,10877,0x7ff6e82f6240,1362,AtomicsLoad
code-creation,Builtin,3,10891,0x7ff6e82f67a0,928,AtomicsStore
code-creation,Builtin,3,10905,0x7ff6e82f6b60,1790,AtomicsExchange
code-creation,Builtin,3,10920,0x7ff6e82f7260,2254,AtomicsCompareExchange
code-creation,Builtin,3,10935,0x7ff6e82f7b40,1914,AtomicsAdd
code-creation,Builtin,3,10949,0x7ff6e82f82c0,1914,AtomicsSub
code-creation,Builtin,3,10963,0x7ff6e82f8a40,1914,AtomicsAnd
code-creation,Builtin,3,10978,0x7ff6e82f91c0,1914,AtomicsOr
code-creation,Builtin,3,10992,0x7ff6e82f9940,1914,AtomicsXor
code-creation,Builtin,3,11006,0x7ff6e82fa0c0,12,AtomicsNotify
code-creation,Builtin,3,11020,0x7ff6e82fa0e0,12,AtomicsIsLockFree
code-creation,Builtin,3,11035,0x7ff6e82fa100,12,AtomicsWait
code-creation,Builtin,3,11049,0x7ff6e82fa120,12,AtomicsWake
code-creation,Builtin,3,11063,0x7ff6e82fa140,12,StringFromCodePoint
code-creation,Builtin,3,11078,0x7ff6e82fa160,1596,StringFromCharCode
code-creation,Builtin,3,11093,0x7ff6e82fa7a0,1806,StringPrototypeIncludes
code-creation,Builtin,3,11113,0x7ff6e82faec0,1586,StringPrototypeIndexOf
code-creation,Builtin,3,11128,0x7ff6e82fb500,12,StringPrototypeLastIndexOf
code-creation,Builtin,3,11144,0x7ff6e82fb520,1604,StringPrototypeMatch
code-creation,Builtin,3,11158,0x7ff6e82fbb80,4748,StringPrototypeMatchAll
code-creation,Builtin,3,11173,0x7ff6e82fce20,12,StringPrototypeLocaleCompare
code-creation,Builtin,3,11188,0x7ff6e82fce40,1580,StringPrototypeReplace
code-creation,Builtin,3,11203,0x7ff6e82fd480,1604,StringPrototypeSearch
code-creation,Builtin,3,11218,0x7ff6e82fdae0,3181,StringPrototypeSplit
code-creation,Builtin,3,11233,0x7ff6e82fe760,3824,StringPrototypeTrim
code-creation,Builtin,3,11248,0x7ff6e82ff660,3512,StringPrototypeTrimEnd
code-creation,Builtin,3,11262,0x7ff6e8300420,3532,StringPrototypeTrimStart
code-creation,Builtin,3,11278,0x7ff6e8301200,12,StringRaw
code-creation,Builtin,3,11292,0x7ff6e8301220,12,SymbolConstructor
code-creation,Builtin,3,11309,0x7ff6e8301240,12,SymbolFor
code-creation,Builtin,3,11325,0x7ff6e8301260,12,SymbolKeyFor
code-creation,Builtin,3,11339,0x7ff6e8301280,126,TypedArrayBaseConstructor
code-creation,Builtin,3,11354,0x7ff6e8301300,65,GenericLazyDeoptContinuation
code-creation,Builtin,3,11370,0x7ff6e8301360,332,TypedArrayConstructor
code-creation,Builtin,3,11384,0x7ff6e83014c0,12,TypedArrayPrototypeBuffer
code-creation,Builtin,3,11400,0x7ff6e83014e0,323,TypedArrayPrototypeByteLength
code-creation,Builtin,3,11415,0x7ff6e8301640,323,TypedArrayPrototypeByteOffset
code-creation,Builtin,3,11430,0x7ff6e83017a0,323,TypedArrayPrototypeLength
code-creation,Builtin,3,11445,0x7ff6e8301900,372,TypedArrayPrototypeEntries
code-creation,Builtin,3,11460,0x7ff6e8301a80,364,TypedArrayPrototypeKeys
code-creation,Builtin,3,11476,0x7ff6e8301c00,372,TypedArrayPrototypeValues
code-creation,Builtin,3,11491,0x7ff6e8301d80,12,TypedArrayPrototypeCopyWithin
code-creation,Builtin,3,11506,0x7ff6e8301da0,12,TypedArrayPrototypeFill
code-creation,Builtin,3,11521,0x7ff6e8301dc0,12,TypedArrayPrototypeIncludes
code-creation,Builtin,3,11536,0x7ff6e8301de0,12,TypedArrayPrototypeIndexOf
code-creation,Builtin,3,11552,0x7ff6e8301e00,12,TypedArrayPrototypeLastIndexOf
code-creation,Builtin,3,11567,0x7ff6e8301e20,12,TypedArrayPrototypeReverse
code-creation,Builtin,3,11587,0x7ff6e8301e40,313,TypedArrayPrototypeToStringTag
code-creation,Builtin,3,11602,0x7ff6e8301f80,12041,TypedArrayPrototypeMap
code-creation,Builtin,3,11617,0x7ff6e8304ea0,148,WasmCompileLazy
code-creation,Builtin,3,11632,0x7ff6e8304f40,167,WasmDebugBreak
code-creation,Builtin,3,11649,0x7ff6e8305000,161,WasmFloat32ToNumber
code-creation,Builtin,3,11672,0x7ff6e83050c0,173,WasmFloat64ToNumber
code-creation,Builtin,3,11686,0x7ff6e8305180,165,WasmAllocateArray
code-creation,Builtin,3,11699,0x7ff6e8305240,141,WasmAllocateStruct
code-creation,Builtin,3,11713,0x7ff6e83052e0,347,WasmAtomicNotify
code-creation,Builtin,3,11732,0x7ff6e8305440,12,WasmI32AtomicWait32
code-creation,Builtin,3,11746,0x7ff6e8305460,532,WasmI32AtomicWait64
code-creation,Builtin,3,11759,0x7ff6e8305680,12,WasmI64AtomicWait32
code-creation,Builtin,3,11781,0x7ff6e83056a0,834,WasmI64AtomicWait64
code-creation,Builtin,3,11796,0x7ff6e8305a00,108,WasmTableInit
code-creation,Builtin,3,11814,0x7ff6e8305a80,108,WasmTableCopy
code-creation,Builtin,3,11829,0x7ff6e8305b00,4788,WeakMapConstructor
code-creation,Builtin,3,11844,0x7ff6e8306dc0,204,WeakMapLookupHashIndex
code-creation,Builtin,3,11859,0x7ff6e8306ea0,243,WeakMapGet
code-creation,Builtin,3,11873,0x7ff6e8306fa0,203,WeakMapPrototypeHas
code-creation,Builtin,3,11888,0x7ff6e8307080,240,WeakMapPrototypeSet
code-creation,Builtin,3,11903,0x7ff6e8307180,175,WeakMapPrototypeDelete
code-creation,Builtin,3,11918,0x7ff6e8307240,3280,WeakSetConstructor
code-creation,Builtin,3,11932,0x7ff6e8307f20,203,WeakSetPrototypeHas
code-creation,Builtin,3,11947,0x7ff6e8308000,240,WeakSetPrototypeAdd
code-creation,Builtin,3,11962,0x7ff6e8308100,175,WeakSetPrototypeDelete
code-creation,Builtin,3,11977,0x7ff6e83081c0,393,WeakCollectionDelete
code-creation,Builtin,3,11992,0x7ff6e8308360,866,WeakCollectionSet
code-creation,Builtin,3,12006,0x7ff6e83086e0,359,AsyncGeneratorResolve
code-creation,Builtin,3,12021,0x7ff6e8308860,145,AsyncGeneratorReject
code-creation,Builtin,3,12036,0x7ff6e8308900,2252,AsyncGeneratorYield
code-creation,Builtin,3,12051,0x7ff6e83091e0,2300,AsyncGeneratorReturn
code-creation,Builtin,3,12066,0x7ff6e8309ae0,376,AsyncGeneratorResumeNext
code-creation,Builtin,3,12081,0x7ff6e8309c60,12,AsyncGeneratorFunctionConstructor
code-creation,Builtin,3,12096,0x7ff6e8309c80,1160,AsyncGeneratorPrototypeNext
code-creation,Builtin,3,12112,0x7ff6e830a120,1164,AsyncGeneratorPrototypeReturn
code-creation,Builtin,3,12127,0x7ff6e830a5c0,1168,AsyncGeneratorPrototypeThrow
code-creation,Builtin,3,12142,0x7ff6e830aa60,2292,AsyncGeneratorAwaitCaught
code-creation,Builtin,3,12157,0x7ff6e830b360,2292,AsyncGeneratorAwaitUncaught
code-creation,Builtin,3,12173,0x7ff6e830bc60,206,AsyncGeneratorAwaitResolveClosure
code-creation,Builtin,3,12190,0x7ff6e830bd40,222,AsyncGeneratorAwaitRejectClosure
code-creation,Builtin,3,12207,0x7ff6e830be20,206,AsyncGeneratorYieldResolveClosure
code-creation,Builtin,3,12223,0x7ff6e830bf00,206,AsyncGeneratorReturnClosedResolveClosure
code-creation,Builtin,3,12239,0x7ff6e830bfe0,202,AsyncGeneratorReturnClosedRejectClosure
code-creation,Builtin,3,12254,0x7ff6e830c0c0,222,AsyncGeneratorReturnResolveClosure
code-creation,Builtin,3,12270,0x7ff6e830c1a0,1560,AsyncFromSyncIteratorPrototypeNext
code-creation,Builtin,3,12286,0x7ff6e830c7c0,1644,AsyncFromSyncIteratorPrototypeThrow
code-creation,Builtin,3,12302,0x7ff6e830ce40,1676,AsyncFromSyncIteratorPrototypeReturn
code-creation,Builtin,3,12317,0x7ff6e830d4e0,102,AsyncIteratorValueUnwrap
code-creation,Builtin,3,12333,0x7ff6e830d560,223,CEntry_Return1_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,12349,0x7ff6e830d640,223,CEntry_Return1_DontSaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,12366,0x7ff6e830d720,206,CEntry_Return1_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,12383,0x7ff6e830d800,396,CEntry_Return1_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,12399,0x7ff6e830d9a0,396,CEntry_Return1_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,12416,0x7ff6e830db40,238,CEntry_Return2_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,12432,0x7ff6e830dc40,238,CEntry_Return2_DontSaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,12449,0x7ff6e830dd40,221,CEntry_Return2_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,12476,0x7ff6e830de20,411,CEntry_Return2_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,12492,0x7ff6e830dfc0,411,CEntry_Return2_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,12509,0x7ff6e830e160,1,DirectCEntry
code-creation,Builtin,3,12523,0x7ff6e830e180,1168,StringAdd_CheckNone
code-creation,Builtin,3,12541,0x7ff6e830e620,2623,SubString
code-creation,Builtin,3,12556,0x7ff6e830f060,14,StackCheck
code-creation,Builtin,3,12570,0x7ff6e830f080,82,DoubleToI
code-creation,Builtin,3,12584,0x7ff6e830f0e0,2684,GetProperty
code-creation,Builtin,3,12599,0x7ff6e830fb60,2894,GetPropertyWithReceiver
code-creation,Builtin,3,12614,0x7ff6e83106c0,16850,SetProperty
code-creation,Builtin,3,12629,0x7ff6e83148a0,14626,SetPropertyInLiteral
code-creation,Builtin,3,12644,0x7ff6e83181e0,5,MemCopyUint8Uint8
code-creation,Builtin,3,12659,0x7ff6e8318200,5,MemMove
code-creation,Builtin,3,12673,0x7ff6e8318220,12,IsTraceCategoryEnabled
code-creation,Builtin,3,12688,0x7ff6e8318240,12,Trace
code-creation,Builtin,3,12701,0x7ff6e8318260,12,FinalizationRegistryConstructor
code-creation,Builtin,3,12717,0x7ff6e8318280,12,FinalizationRegistryRegister
code-creation,Builtin,3,12732,0x7ff6e83182a0,12,FinalizationRegistryUnregister
code-creation,Builtin,3,12747,0x7ff6e83182c0,12,WeakRefConstructor
code-creation,Builtin,3,12762,0x7ff6e83182e0,12,WeakRefDeref
code-creation,Builtin,3,12776,0x7ff6e8318300,520,AsyncModuleEvaluate
code-creation,Builtin,3,12791,0x7ff6e8318520,12,CallAsyncModuleFulfilled
code-creation,Builtin,3,12806,0x7ff6e8318540,12,CallAsyncModuleRejected
code-creation,Builtin,3,12821,0x7ff6e8318560,6160,ArrayPrototypeCopyWithin
code-creation,Builtin,3,12836,0x7ff6e8319d80,214,ArrayEveryLoopEagerDeoptContinuation
code-creation,Builtin,3,12852,0x7ff6e8319e60,607,ArrayEveryLoopLazyDeoptContinuation
code-creation,Builtin,3,12868,0x7ff6e831a0c0,3024,ArrayEveryLoopContinuation
code-creation,Builtin,3,12883,0x7ff6e831aca0,1482,ArrayEvery
code-creation,Builtin,3,12897,0x7ff6e831b280,274,ArrayFilterLoopEagerDeoptContinuation
code-creation,Builtin,3,12913,0x7ff6e831b3a0,957,ArrayFilterLoopLazyDeoptContinuation
code-creation,Builtin,3,12929,0x7ff6e831b760,3296,ArrayFilterLoopContinuation
code-creation,Builtin,3,12944,0x7ff6e831c460,4564,ArrayFilter
code-creation,Builtin,3,12958,0x7ff6e831d640,206,ArrayFindLoopEagerDeoptContinuation
code-creation,Builtin,3,12974,0x7ff6e831d720,53,ArrayFindLoopLazyDeoptContinuation
